plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_020,2025-04-24 08:00:00,39.389,33.48,45.297,theta
PLANT_020,2025-04-24 09:00:00,55.305,47.009,63.601,theta
PLANT_020,2025-04-24 10:00:00,68.135,57.914,78.355,theta
PLANT_020,2025-04-24 11:00:00,75.476,64.155,86.798,theta
PLANT_020,2025-04-24 12:00:00,78.77,66.954,90.585,theta
PLANT_020,2025-04-24 13:00:00,75.36,64.056,86.665,theta
PLANT_020,2025-04-24 14:00:00,67.554,57.421,77.688,theta
PLANT_020,2025-04-24 15:00:00,55.98,47.583,64.377,theta
PLANT_020,2025-04-24 16:00:00,39.26,33.371,45.149,theta
PLANT_020,2025-04-24 17:00:00,20.33,17.28,23.379,theta
PLANT_020,2025-04-24 18:00:00,1.18,1.003,1.356,theta
PLANT_020,2025-04-24 19:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-24 20:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-24 21:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-24 22:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-24 23:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 00:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 01:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 02:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 03:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 04:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 05:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 06:00:00,1.429,1.214,1.643,theta
PLANT_020,2025-04-25 07:00:00,20.428,17.364,23.492,theta
PLANT_020,2025-04-25 08:00:00,39.393,33.484,45.302,theta
PLANT_020,2025-04-25 09:00:00,55.312,47.015,63.609,theta
PLANT_020,2025-04-25 10:00:00,68.143,57.921,78.364,theta
PLANT_020,2025-04-25 11:00:00,75.486,64.163,86.808,theta
PLANT_020,2025-04-25 12:00:00,78.779,66.962,90.596,theta
PLANT_020,2025-04-25 13:00:00,75.37,64.064,86.675,theta
PLANT_020,2025-04-25 14:00:00,67.563,57.428,77.697,theta
PLANT_020,2025-04-25 15:00:00,55.986,47.588,64.384,theta
PLANT_020,2025-04-25 16:00:00,39.264,33.375,45.154,theta
PLANT_020,2025-04-25 17:00:00,20.332,17.282,23.382,theta
PLANT_020,2025-04-25 18:00:00,1.18,1.003,1.357,theta
PLANT_020,2025-04-25 19:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 20:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 21:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 22:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-25 23:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 00:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 01:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 02:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 03:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 04:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 05:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 06:00:00,1.429,1.214,1.643,theta
PLANT_020,2025-04-26 07:00:00,20.43,17.366,23.495,theta
PLANT_020,2025-04-26 08:00:00,39.398,33.489,45.308,theta
PLANT_020,2025-04-26 09:00:00,55.319,47.021,63.617,theta
PLANT_020,2025-04-26 10:00:00,68.151,57.928,78.374,theta
PLANT_020,2025-04-26 11:00:00,75.495,64.171,86.819,theta
PLANT_020,2025-04-26 12:00:00,78.789,66.97,90.607,theta
PLANT_020,2025-04-26 13:00:00,75.379,64.072,86.686,theta
PLANT_020,2025-04-26 14:00:00,67.571,57.435,77.707,theta
PLANT_020,2025-04-26 15:00:00,55.993,47.594,64.392,theta
PLANT_020,2025-04-26 16:00:00,39.269,33.379,45.16,theta
PLANT_020,2025-04-26 17:00:00,20.335,17.284,23.385,theta
PLANT_020,2025-04-26 18:00:00,1.18,1.003,1.357,theta
PLANT_020,2025-04-26 19:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 20:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 21:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 22:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-26 23:00:00,0.01,0.008,0.011,theta
PLANT_020,2025-04-27 00:00:00,0.01,0.008,0.011,theta
PLANT_021,2025-04-24 01:00:00,34.592,29.403,39.78,ets
PLANT_021,2025-04-24 02:00:00,35.712,30.355,41.069,ets
PLANT_021,2025-04-24 03:00:00,35.44,30.124,40.756,ets
PLANT_021,2025-04-24 04:00:00,35.727,30.368,41.087,ets
PLANT_021,2025-04-24 05:00:00,35.697,30.342,41.051,ets
PLANT_021,2025-04-24 06:00:00,35.161,29.886,40.435,ets
PLANT_021,2025-04-24 07:00:00,35.655,30.307,41.003,ets
PLANT_021,2025-04-24 08:00:00,35.356,30.053,40.659,ets
PLANT_021,2025-04-24 09:00:00,35.027,29.773,40.281,ets
PLANT_021,2025-04-24 10:00:00,35.326,30.027,40.625,ets
PLANT_021,2025-04-24 11:00:00,34.511,29.334,39.688,ets
PLANT_021,2025-04-24 12:00:00,35.249,29.961,40.536,ets
PLANT_021,2025-04-24 13:00:00,34.747,29.535,39.96,ets
PLANT_021,2025-04-24 14:00:00,35.287,29.994,40.58,ets
PLANT_021,2025-04-24 15:00:00,35.313,30.016,40.61,ets
PLANT_021,2025-04-24 16:00:00,35.121,29.853,40.389,ets
PLANT_021,2025-04-24 17:00:00,35.046,29.789,40.303,ets
PLANT_021,2025-04-24 18:00:00,35.287,29.994,40.58,ets
PLANT_021,2025-04-24 19:00:00,34.722,29.514,39.93,ets
PLANT_021,2025-04-24 20:00:00,35.115,29.848,40.382,ets
PLANT_021,2025-04-24 21:00:00,35.219,29.936,40.502,ets
PLANT_021,2025-04-24 22:00:00,35.672,30.321,41.023,ets
PLANT_021,2025-04-24 23:00:00,35.265,29.975,40.554,ets
PLANT_021,2025-04-25 00:00:00,35.11,29.844,40.377,ets
PLANT_021,2025-04-25 01:00:00,34.59,29.402,39.779,ets
PLANT_021,2025-04-25 02:00:00,35.711,30.354,41.068,ets
PLANT_021,2025-04-25 03:00:00,35.439,30.123,40.755,ets
PLANT_021,2025-04-25 04:00:00,35.726,30.367,41.085,ets
PLANT_021,2025-04-25 05:00:00,35.695,30.341,41.05,ets
PLANT_021,2025-04-25 06:00:00,35.159,29.885,40.433,ets
PLANT_021,2025-04-25 07:00:00,35.654,30.306,41.002,ets
PLANT_021,2025-04-25 08:00:00,35.355,30.052,40.658,ets
PLANT_021,2025-04-25 09:00:00,35.025,29.772,40.279,ets
PLANT_021,2025-04-25 10:00:00,35.325,30.026,40.624,ets
PLANT_021,2025-04-25 11:00:00,34.51,29.333,39.686,ets
PLANT_021,2025-04-25 12:00:00,35.247,29.96,40.535,ets
PLANT_021,2025-04-25 13:00:00,34.746,29.534,39.958,ets
PLANT_021,2025-04-25 14:00:00,35.286,29.993,40.579,ets
PLANT_021,2025-04-25 15:00:00,35.312,30.015,40.608,ets
PLANT_021,2025-04-25 16:00:00,35.12,29.852,40.388,ets
PLANT_021,2025-04-25 17:00:00,35.045,29.788,40.301,ets
PLANT_021,2025-04-25 18:00:00,35.285,29.992,40.578,ets
PLANT_021,2025-04-25 19:00:00,34.721,29.513,39.929,ets
PLANT_021,2025-04-25 20:00:00,35.114,29.847,40.381,ets
PLANT_021,2025-04-25 21:00:00,35.218,29.935,40.501,ets
PLANT_021,2025-04-25 22:00:00,35.67,30.32,41.021,ets
PLANT_021,2025-04-25 23:00:00,35.263,29.974,40.553,ets
PLANT_021,2025-04-26 00:00:00,35.109,29.843,40.375,ets
PLANT_021,2025-04-26 01:00:00,34.589,29.401,39.778,ets
PLANT_021,2025-04-26 02:00:00,35.71,30.353,41.066,ets
PLANT_021,2025-04-26 03:00:00,35.438,30.122,40.753,ets
PLANT_021,2025-04-26 04:00:00,35.725,30.366,41.084,ets
PLANT_021,2025-04-26 05:00:00,35.694,30.34,41.048,ets
PLANT_021,2025-04-26 06:00:00,35.158,29.884,40.432,ets
PLANT_021,2025-04-26 07:00:00,35.653,30.305,41.0,ets
PLANT_021,2025-04-26 08:00:00,35.354,30.05,40.657,ets
PLANT_021,2025-04-26 09:00:00,35.024,29.771,40.278,ets
PLANT_021,2025-04-26 10:00:00,35.324,30.025,40.623,ets
PLANT_021,2025-04-26 11:00:00,34.508,29.332,39.685,ets
PLANT_021,2025-04-26 12:00:00,35.246,29.959,40.533,ets
PLANT_021,2025-04-26 13:00:00,34.745,29.533,39.957,ets
PLANT_021,2025-04-26 14:00:00,35.285,29.992,40.577,ets
PLANT_021,2025-04-26 15:00:00,35.31,30.014,40.607,ets
PLANT_021,2025-04-26 16:00:00,35.118,29.851,40.386,ets
PLANT_021,2025-04-26 17:00:00,35.043,29.787,40.3,ets
PLANT_021,2025-04-26 18:00:00,35.284,29.991,40.577,ets
PLANT_021,2025-04-26 19:00:00,34.72,29.512,39.928,ets
PLANT_021,2025-04-26 20:00:00,35.112,29.846,40.379,ets
PLANT_021,2025-04-26 21:00:00,35.217,29.934,40.499,ets
PLANT_021,2025-04-26 22:00:00,35.669,30.319,41.02,ets
PLANT_021,2025-04-26 23:00:00,35.262,29.973,40.551,ets
PLANT_021,2025-04-27 00:00:00,35.108,29.842,40.374,ets
PLANT_022,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 06:00:00,0.763,0.649,0.878,ets
PLANT_022,2025-04-24 07:00:00,16.744,14.232,19.255,ets
PLANT_022,2025-04-24 08:00:00,31.191,26.512,35.869,ets
PLANT_022,2025-04-24 09:00:00,45.513,38.686,52.34,ets
PLANT_022,2025-04-24 10:00:00,55.633,47.288,63.978,ets
PLANT_022,2025-04-24 11:00:00,62.112,52.795,71.429,ets
PLANT_022,2025-04-24 12:00:00,63.46,53.941,72.979,ets
PLANT_022,2025-04-24 13:00:00,62.139,52.818,71.46,ets
PLANT_022,2025-04-24 14:00:00,56.836,48.311,65.361,ets
PLANT_022,2025-04-24 15:00:00,47.255,40.167,54.343,ets
PLANT_022,2025-04-24 16:00:00,32.559,27.675,37.443,ets
PLANT_022,2025-04-24 17:00:00,16.33,13.88,18.779,ets
PLANT_022,2025-04-24 18:00:00,1.201,1.021,1.382,ets
PLANT_022,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 06:00:00,0.76,0.646,0.874,ets
PLANT_022,2025-04-25 07:00:00,16.74,14.229,19.251,ets
PLANT_022,2025-04-25 08:00:00,31.187,26.509,35.865,ets
PLANT_022,2025-04-25 09:00:00,45.509,38.683,52.336,ets
PLANT_022,2025-04-25 10:00:00,55.629,47.285,63.974,ets
PLANT_022,2025-04-25 11:00:00,62.109,52.792,71.425,ets
PLANT_022,2025-04-25 12:00:00,63.456,53.938,72.975,ets
PLANT_022,2025-04-25 13:00:00,62.136,52.815,71.456,ets
PLANT_022,2025-04-25 14:00:00,56.833,48.308,65.357,ets
PLANT_022,2025-04-25 15:00:00,47.251,40.164,54.339,ets
PLANT_022,2025-04-25 16:00:00,32.555,27.672,37.439,ets
PLANT_022,2025-04-25 17:00:00,16.326,13.877,18.775,ets
PLANT_022,2025-04-25 18:00:00,1.198,1.018,1.378,ets
PLANT_022,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 06:00:00,0.756,0.643,0.87,ets
PLANT_022,2025-04-26 07:00:00,16.737,14.226,19.247,ets
PLANT_022,2025-04-26 08:00:00,31.184,26.506,35.861,ets
PLANT_022,2025-04-26 09:00:00,45.506,38.68,52.332,ets
PLANT_022,2025-04-26 10:00:00,55.626,47.282,63.97,ets
PLANT_022,2025-04-26 11:00:00,62.105,52.789,71.421,ets
PLANT_022,2025-04-26 12:00:00,63.453,53.935,72.971,ets
PLANT_022,2025-04-26 13:00:00,62.132,52.812,71.452,ets
PLANT_022,2025-04-26 14:00:00,56.829,48.305,65.353,ets
PLANT_022,2025-04-26 15:00:00,47.248,40.161,54.335,ets
PLANT_022,2025-04-26 16:00:00,32.552,27.669,37.435,ets
PLANT_022,2025-04-26 17:00:00,16.323,13.874,18.771,ets
PLANT_022,2025-04-26 18:00:00,1.194,1.015,1.374,ets
PLANT_022,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_022,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_023,2025-04-24 01:00:00,29.736,25.276,34.197,theta
PLANT_023,2025-04-24 02:00:00,30.095,25.581,34.609,theta
PLANT_023,2025-04-24 03:00:00,29.262,24.873,33.651,theta
PLANT_023,2025-04-24 04:00:00,29.773,25.307,34.239,theta
PLANT_023,2025-04-24 05:00:00,29.953,25.46,34.446,theta
PLANT_023,2025-04-24 06:00:00,30.118,25.6,34.635,theta
PLANT_023,2025-04-24 07:00:00,30.583,25.996,35.17,theta
PLANT_023,2025-04-24 08:00:00,30.499,25.924,35.074,theta
PLANT_023,2025-04-24 09:00:00,30.584,25.996,35.171,theta
PLANT_023,2025-04-24 10:00:00,29.633,25.188,34.078,theta
PLANT_023,2025-04-24 11:00:00,29.517,25.09,33.945,theta
PLANT_023,2025-04-24 12:00:00,30.256,25.718,34.794,theta
PLANT_023,2025-04-24 13:00:00,29.424,25.011,33.838,theta
PLANT_023,2025-04-24 14:00:00,29.423,25.01,33.836,theta
PLANT_023,2025-04-24 15:00:00,29.835,25.36,34.31,theta
PLANT_023,2025-04-24 16:00:00,30.35,25.797,34.902,theta
PLANT_023,2025-04-24 17:00:00,30.321,25.772,34.869,theta
PLANT_023,2025-04-24 18:00:00,29.477,25.056,33.899,theta
PLANT_023,2025-04-24 19:00:00,30.235,25.7,34.771,theta
PLANT_023,2025-04-24 20:00:00,30.186,25.658,34.714,theta
PLANT_023,2025-04-24 21:00:00,29.327,24.928,33.726,theta
PLANT_023,2025-04-24 22:00:00,29.963,25.469,34.458,theta
PLANT_023,2025-04-24 23:00:00,30.554,25.971,35.137,theta
PLANT_023,2025-04-25 00:00:00,29.947,25.455,34.439,theta
PLANT_023,2025-04-25 01:00:00,29.732,25.272,34.192,theta
PLANT_023,2025-04-25 02:00:00,30.091,25.577,34.604,theta
PLANT_023,2025-04-25 03:00:00,29.258,24.869,33.647,theta
PLANT_023,2025-04-25 04:00:00,29.769,25.304,34.234,theta
PLANT_023,2025-04-25 05:00:00,29.949,25.456,34.441,theta
PLANT_023,2025-04-25 06:00:00,30.114,25.597,34.631,theta
PLANT_023,2025-04-25 07:00:00,30.579,25.992,35.166,theta
PLANT_023,2025-04-25 08:00:00,30.495,25.921,35.069,theta
PLANT_023,2025-04-25 09:00:00,30.58,25.993,35.166,theta
PLANT_023,2025-04-25 10:00:00,29.629,25.185,34.073,theta
PLANT_023,2025-04-25 11:00:00,29.513,25.086,33.94,theta
PLANT_023,2025-04-25 12:00:00,30.252,25.714,34.79,theta
PLANT_023,2025-04-25 13:00:00,29.42,25.007,33.833,theta
PLANT_023,2025-04-25 14:00:00,29.419,25.006,33.832,theta
PLANT_023,2025-04-25 15:00:00,29.831,25.356,34.305,theta
PLANT_023,2025-04-25 16:00:00,30.346,25.794,34.898,theta
PLANT_023,2025-04-25 17:00:00,30.316,25.769,34.864,theta
PLANT_023,2025-04-25 18:00:00,29.473,25.052,33.894,theta
PLANT_023,2025-04-25 19:00:00,30.231,25.697,34.766,theta
PLANT_023,2025-04-25 20:00:00,30.182,25.655,34.709,theta
PLANT_023,2025-04-25 21:00:00,29.323,24.925,33.722,theta
PLANT_023,2025-04-25 22:00:00,29.959,25.465,34.453,theta
PLANT_023,2025-04-25 23:00:00,30.549,25.967,35.132,theta
PLANT_023,2025-04-26 00:00:00,29.943,25.451,34.434,theta
PLANT_023,2025-04-26 01:00:00,29.728,25.269,34.187,theta
PLANT_023,2025-04-26 02:00:00,30.087,25.574,34.6,theta
PLANT_023,2025-04-26 03:00:00,29.254,24.866,33.642,theta
PLANT_023,2025-04-26 04:00:00,29.765,25.3,34.23,theta
PLANT_023,2025-04-26 05:00:00,29.945,25.453,34.436,theta
PLANT_023,2025-04-26 06:00:00,30.109,25.593,34.626,theta
PLANT_023,2025-04-26 07:00:00,30.574,25.988,35.161,theta
PLANT_023,2025-04-26 08:00:00,30.491,25.917,35.064,theta
PLANT_023,2025-04-26 09:00:00,30.575,25.989,35.162,theta
PLANT_023,2025-04-26 10:00:00,29.625,25.181,34.069,theta
PLANT_023,2025-04-26 11:00:00,29.509,25.083,33.935,theta
PLANT_023,2025-04-26 12:00:00,30.248,25.71,34.785,theta
PLANT_023,2025-04-26 13:00:00,29.416,25.004,33.829,theta
PLANT_023,2025-04-26 14:00:00,29.415,25.003,33.827,theta
PLANT_023,2025-04-26 15:00:00,29.827,25.353,34.3,theta
PLANT_023,2025-04-26 16:00:00,30.342,25.79,34.893,theta
PLANT_023,2025-04-26 17:00:00,30.312,25.765,34.859,theta
PLANT_023,2025-04-26 18:00:00,29.469,25.049,33.89,theta
PLANT_023,2025-04-26 19:00:00,30.227,25.693,34.761,theta
PLANT_023,2025-04-26 20:00:00,30.178,25.651,34.705,theta
PLANT_023,2025-04-26 21:00:00,29.319,24.921,33.717,theta
PLANT_023,2025-04-26 22:00:00,29.955,25.462,34.448,theta
PLANT_023,2025-04-26 23:00:00,30.545,25.963,35.127,theta
PLANT_023,2025-04-27 00:00:00,29.938,25.448,34.429,theta
PLANT_025,2025-04-24 01:00:00,38.669,23.505,53.025,prophet
PLANT_025,2025-04-24 02:00:00,38.751,23.712,53.739,prophet
PLANT_025,2025-04-24 03:00:00,38.769,23.549,54.241,prophet
PLANT_025,2025-04-24 04:00:00,38.671,23.72,54.195,prophet
PLANT_025,2025-04-24 05:00:00,38.526,22.073,54.215,prophet
PLANT_025,2025-04-24 06:00:00,38.469,23.295,53.573,prophet
PLANT_025,2025-04-24 07:00:00,38.579,24.121,54.164,prophet
PLANT_025,2025-04-24 08:00:00,38.789,23.589,54.083,prophet
PLANT_025,2025-04-24 09:00:00,38.939,24.094,55.165,prophet
PLANT_025,2025-04-24 10:00:00,38.915,24.309,54.062,prophet
PLANT_025,2025-04-24 11:00:00,38.754,23.571,54.089,prophet
PLANT_025,2025-04-24 12:00:00,38.609,24.144,54.257,prophet
PLANT_025,2025-04-24 13:00:00,38.613,24.01,53.716,prophet
PLANT_025,2025-04-24 14:00:00,38.762,23.767,54.12,prophet
PLANT_025,2025-04-24 15:00:00,38.929,23.382,54.255,prophet
PLANT_025,2025-04-24 16:00:00,38.984,24.552,53.393,prophet
PLANT_025,2025-04-24 17:00:00,38.905,24.416,54.524,prophet
PLANT_025,2025-04-24 18:00:00,38.784,24.356,54.037,prophet
PLANT_025,2025-04-24 19:00:00,38.724,23.526,54.348,prophet
PLANT_025,2025-04-24 20:00:00,38.743,23.826,53.129,prophet
PLANT_025,2025-04-24 21:00:00,38.779,23.799,52.828,prophet
PLANT_025,2025-04-24 22:00:00,38.774,23.33,53.694,prophet
PLANT_025,2025-04-24 23:00:00,38.748,23.071,53.371,prophet
PLANT_025,2025-04-25 00:00:00,38.776,23.62,54.621,prophet
PLANT_025,2025-04-25 01:00:00,38.899,23.274,52.769,prophet
PLANT_025,2025-04-25 02:00:00,39.064,23.965,54.611,prophet
PLANT_025,2025-04-25 03:00:00,39.162,24.224,55.343,prophet
PLANT_025,2025-04-25 04:00:00,39.139,24.301,55.73,prophet
PLANT_025,2025-04-25 05:00:00,39.062,24.296,54.698,prophet
PLANT_025,2025-04-25 06:00:00,39.067,23.996,53.314,prophet
PLANT_025,2025-04-25 07:00:00,39.231,24.771,54.769,prophet
PLANT_025,2025-04-25 08:00:00,39.486,25.863,54.473,prophet
PLANT_025,2025-04-25 09:00:00,39.673,24.72,55.876,prophet
PLANT_025,2025-04-25 10:00:00,39.677,23.414,55.809,prophet
PLANT_025,2025-04-25 11:00:00,39.534,23.846,53.157,prophet
PLANT_025,2025-04-25 12:00:00,39.396,24.394,54.817,prophet
PLANT_025,2025-04-25 13:00:00,39.397,24.961,53.575,prophet
PLANT_025,2025-04-25 14:00:00,39.534,25.648,55.171,prophet
PLANT_025,2025-04-25 15:00:00,39.678,24.843,55.014,prophet
PLANT_025,2025-04-25 16:00:00,39.7,24.517,54.275,prophet
PLANT_025,2025-04-25 17:00:00,39.58,23.302,55.597,prophet
PLANT_025,2025-04-25 18:00:00,39.407,23.144,54.917,prophet
PLANT_025,2025-04-25 19:00:00,39.287,23.103,55.345,prophet
PLANT_025,2025-04-25 20:00:00,39.239,24.367,54.284,prophet
PLANT_025,2025-04-25 21:00:00,39.201,24.703,53.964,prophet
PLANT_025,2025-04-25 22:00:00,39.116,24.484,55.606,prophet
PLANT_025,2025-04-25 23:00:00,39.004,23.239,54.448,prophet
PLANT_025,2025-04-26 00:00:00,38.943,23.782,56.029,prophet
PLANT_025,2025-04-26 01:00:00,38.974,24.141,54.426,prophet
PLANT_025,2025-04-26 02:00:00,39.045,23.567,54.496,prophet
PLANT_025,2025-04-26 03:00:00,39.047,24.213,54.588,prophet
PLANT_025,2025-04-26 04:00:00,38.929,23.471,55.583,prophet
PLANT_025,2025-04-26 05:00:00,38.758,23.816,54.011,prophet
PLANT_025,2025-04-26 06:00:00,38.672,23.53,53.281,prophet
PLANT_025,2025-04-26 07:00:00,38.748,23.638,53.816,prophet
PLANT_025,2025-04-26 08:00:00,38.921,22.804,53.94,prophet
PLANT_025,2025-04-26 09:00:00,39.03,23.862,54.207,prophet
PLANT_025,2025-04-26 10:00:00,38.962,23.879,53.565,prophet
PLANT_025,2025-04-26 11:00:00,38.754,24.269,54.288,prophet
PLANT_025,2025-04-26 12:00:00,38.561,24.145,53.215,prophet
PLANT_025,2025-04-26 13:00:00,38.514,24.304,54.267,prophet
PLANT_025,2025-04-26 14:00:00,38.611,23.598,53.837,prophet
PLANT_025,2025-04-26 15:00:00,38.725,22.642,53.956,prophet
PLANT_025,2025-04-26 16:00:00,38.727,23.426,53.91,prophet
PLANT_025,2025-04-26 17:00:00,38.596,22.89,53.766,prophet
PLANT_025,2025-04-26 18:00:00,38.423,23.247,53.09,prophet
PLANT_025,2025-04-26 19:00:00,38.311,23.342,53.61,prophet
PLANT_025,2025-04-26 20:00:00,38.28,22.797,53.038,prophet
PLANT_025,2025-04-26 21:00:00,38.269,23.235,54.277,prophet
PLANT_025,2025-04-26 22:00:00,38.22,22.575,52.391,prophet
PLANT_025,2025-04-26 23:00:00,38.152,23.328,52.887,prophet
PLANT_025,2025-04-27 00:00:00,38.141,22.462,52.443,prophet
PLANT_026,2025-04-24 01:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 02:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 03:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 04:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 05:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 06:00:00,0.318,0.27,0.366,theta
PLANT_026,2025-04-24 07:00:00,4.625,3.932,5.319,theta
PLANT_026,2025-04-24 08:00:00,9.205,7.824,10.585,theta
PLANT_026,2025-04-24 09:00:00,13.028,11.074,14.982,theta
PLANT_026,2025-04-24 10:00:00,15.852,13.474,18.23,theta
PLANT_026,2025-04-24 11:00:00,17.483,14.861,20.106,theta
PLANT_026,2025-04-24 12:00:00,18.245,15.508,20.982,theta
PLANT_026,2025-04-24 13:00:00,17.692,15.038,20.345,theta
PLANT_026,2025-04-24 14:00:00,15.714,13.357,18.072,theta
PLANT_026,2025-04-24 15:00:00,12.822,10.899,14.745,theta
PLANT_026,2025-04-24 16:00:00,9.252,7.864,10.64,theta
PLANT_026,2025-04-24 17:00:00,4.693,3.989,5.397,theta
PLANT_026,2025-04-24 18:00:00,0.292,0.248,0.336,theta
PLANT_026,2025-04-24 19:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 20:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 21:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 22:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-24 23:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 00:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 01:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 02:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 03:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 04:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 05:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 06:00:00,0.318,0.27,0.366,theta
PLANT_026,2025-04-25 07:00:00,4.625,3.931,5.319,theta
PLANT_026,2025-04-25 08:00:00,9.204,7.824,10.585,theta
PLANT_026,2025-04-25 09:00:00,13.028,11.074,14.982,theta
PLANT_026,2025-04-25 10:00:00,15.851,13.474,18.229,theta
PLANT_026,2025-04-25 11:00:00,17.483,14.86,20.105,theta
PLANT_026,2025-04-25 12:00:00,18.244,15.508,20.981,theta
PLANT_026,2025-04-25 13:00:00,17.691,15.037,20.345,theta
PLANT_026,2025-04-25 14:00:00,15.714,13.357,18.071,theta
PLANT_026,2025-04-25 15:00:00,12.822,10.898,14.745,theta
PLANT_026,2025-04-25 16:00:00,9.252,7.864,10.64,theta
PLANT_026,2025-04-25 17:00:00,4.693,3.989,5.397,theta
PLANT_026,2025-04-25 18:00:00,0.292,0.248,0.336,theta
PLANT_026,2025-04-25 19:00:00,0.01,0.008,0.011,theta
PLANT_026,2025-04-25 20:00:00,0.01,0.008,0.011,theta
